0.01	30	0.958613845698227	0.0104308956162139	0.00480468925047095	0.0031249284456295	0.00230194884251778	0.00181165388055238	0.00148589654578091	0.0012537028706312	0.00107984758796298	0.00094483863685213	0.00083700684836352	0.000748935779075088	0.000675684560102363	0.00061383374813162	0.000560941156650174	0.000515215783788658	0.000475314198168819	0.000440208866327008	0.000409100404117235	0.000381357551545669	0.000356475159675962	0.000334044181931503	0.000313729848643973	0.000295255533702798	0.000278390652967198	0.000262941465586364	0.00024874399680952	0.000235658532406036	0.000223565291938455	0.000212360996456273	0.000201956122023561	0.000192272684303552	0.00018324243810286	0.000174805403920453	0.000166908654221642	0.000159505307538721	0.000152553690016544	0.00014601663275704	0.000139860879966647	0.00013405658804011	0.000128576899678379	0.000123397580252815	0.000118496706037696	0.000113854395889956	0.000109452579464597	0.000105274796288635	0.000101306021006775	9.75325109049408e-05	9.39416724593523e-05	9.0521944209554e-05	8.72626936615495e-05	8.41541263023604e-05	8.11872050981988e-05	7.83535790922496e-05	7.56455199235617e-05	7.30558652600743e-05	7.05779682868002e-05	6.82056524987651e-05	6.59331711678757e-05	6.37551709210538e-05	6.16666589606796e-05	5.96629735010179e-05	5.77397570621363e-05	5.58929323054569e-05	5.41186801296112e-05	5.24134197872339e-05	5.07737908053141e-05	4.91966365249175e-05	4.76789890888618e-05	4.62180557354586e-05	4.48112062642059e-05	4.34559615611896e-05	4.21499830779437e-05	4.08910631756187e-05	3.96771162505249e-05	0.00150097638524627
0.01	60	0.952031369940837	0.0104377073892638	0.00484995412846978	0.0031811423487087	0.00236310558804154	0.00187541285904202	0.00155109848634072	0.00131968926718218	0.0011462094857484	0.00101130570930252	0.000903392064862341	0.000815105228095137	0.000741539826569437	0.000679301048518099	0.000625964338043739	0.000579751644261828	0.000539329260401678	0.000503677093431354	0.000472001544983947	0.000443675917925823	0.000418198706228945	0.000395163803229126	0.000374238834374929	0.000355149141125111	0.000337665767526363	0.000321596328731966	0.000306777985637496	0.000293071979727388	0.00028035933819015	0.000268537466946439	0.000257517424490983	0.000247221722908142	0.000237582540801418	0.000228540260822196	0.000220042265011045	0.000212041936428653	0.000204497826996053	0.000197372960120346	0.000190634243305343	0.000184251971018456	0.000178199402031121	0.000172452398540024	0.000166989116769378	0.000161789740690366	0.000156836252003689	0.000152112230748513	0.000147602681882075	0.00014329388396872	0.000139173256755609	0.000135229244938251	0.000131451215858669	0.00012782936921496	0.000124354657180969	0.000121018713547971	0.0001178137907345	0.00011473270365181	0.000111768779578747	0.000108915813302413	0.000106168026892006	0.00010352003355929	0.000100966805125724	9.85036426839336e-05	9.61261500954658e-05	9.38302100070842e-05	9.16119621136025e-05	8.94677834212265e-05	8.73942703061292e-05	8.53882221723001e-05	8.3446626554573e-05	8.1566645508957e-05	7.97456031725874e-05	7.79809743697291e-05	7.62703741687965e-05	7.46115482928023e-05	7.30023643088495e-05	0.00438763983219836
0.01	90	0.948192046721417	0.0104217989768103	0.0048566650205496	0.00319453161009065	0.00237969898557366	0.00189385702195477	0.00157072221672772	0.00134011001178846	0.00116718829195706	0.0010326832740718	0.00092505687960065	0.000836976230416009	0.000763556283621902	0.000701416328479865	0.000648141902259924	0.000601962371902465	0.000561549606389988	0.000525887785989831	0.000494186643296257	0.000465822116494818	0.000440294812141362	0.000417200337103019	0.000396207721386821	0.000377043468719696	0.000359479593216028	0.000343324526027255	0.000328416119349417	0.000314616204159512	0.0003018063133432	0.00028988428902732	0.000278761567891639	0.000268360991444561	0.000258615026491049	0.000249464308840541	0.000240856443743498	0.000232745011753077	0.000225088740093971	0.000217850808255315	0.000210998263097228	0.000204501523837219	0.000198333961197172	0.000192471538062011	0.00018689250141124	0.000181577117176923	0.00017650744121489	0.000171667120770214	0.000167041221803554	0.000162616078333899	0.000158379160584143	0.000154318959250777	0.000150424883643474	0.000146687171789117	0.000143096810894416	0.000139645466799787	0.000136325421260075	0.000133129516057373	0.00013005110309372	0.000127083999727384	0.000124222448724565	0.000121461082277174	0.000118794889612972	0.000116219187785815	0.00011372959529099	0.000111322008187087	0.000108992578453426	0.000106737694343106	0.000104553962518183	0.000102438191782683	0.000100387378249245	9.83986917924007e-05	9.64694636611529e-05	9.4597175139266e-05	9.27794471439203e-05	9.10140306840113e-05	8.92987980860571e-05	0.00682295955388335
0.01	120	0.945474681084922	0.0104050135633018	0.0048558982998248	0.00319852983922997	0.00238601213520062	0.00190153144521088	0.0015792852034292	0.00134929219726831	0.00117682140270414	0.00104265506814594	0.000935288714082994	0.000847410851404495	0.000774150709847654	0.000712137472380081	0.000658963753810693	0.000612864119796774	0.00057251434510297	0.000536901602099071	0.000505237954790294	0.000476901185306966	0.00045139337804978	0.000428311338400822	0.000407325078724097	0.000388161915687468	0.000370594542025926	0.000354431959891266	0.000339512505429074	0.000325698422523835	0.000312871598525666	0.000300930181586501	0.000289785873982651	0.000279361748859674	0.000269590475964421	0.00026041286966183	0.000251776692928196	0.00024363566616048	0.000235948641006956	0.000228678908022584	0.000221793613517041	0.000215263266015397	0.000209061316659098	0.000203163800938655	0.00019754903154301	0.000192197334014099	0.000187090818399849	0.000182213181317392	0.000177549533796562	0.000173086251074817	0.000168810841138844	0.000164711829343633	0.000160778656858707	0.000157001591041817	0.000153371646143596	0.000149880512972267	0.000146520496367097	0.000143284459478088	0.000140165774010104	0.00013715827569627	0.000134256224369911	0.000131454268091469	0.000128747410858443	0.000126130983484241	0.000123600617293662	0.000121152220317056	0.000118781955715241	0.000116486222192513	0.00011426163618522	0.000112105015645847	0.000110013365254957	0.000107983862915217	0.000106013847404274	0.00010410080706702	0.000102242369448335	0.000100436291780248	9.86804522352669e-05	0.00882238747412412
0.01	150	0.943371155652956	0.0103897043892419	0.00485298565602954	0.00319931426490094	0.00238860087753878	0.00190518814857932	0.00158364502254038	0.00135414730265448	0.00118204199301031	0.00104815457368113	0.000941006478821893	0.000853302709594272	0.000780183495363351	0.000718285641155392	0.00066520721229868	0.000619186776636416	0.000578903114725304	0.000543345700813713	0.000511728391922595	0.000483430387866357	0.000457954908929081	0.000434899681426848	0.000413935472372895	0.000394790222791541	0.000377237146504283	0.000361085684034035	0.000346174543006117	0.000332366284216401	0.000319543067044736	0.000307603274485757	0.000296458812630185	0.000286032932382607	0.000276258459237622	0.000267076344608541	0.000258434472551472	0.000250286670838484	0.000242591886678523	0.000235313495954181	0.000228418721410106	0.000221878140238774	0.000215665265449028	0.000209756188417898	0.000204129272447173	0.000198764889024039	0.000193645190002423	0.000188753910118633	0.000184076195233529	0.000179598452473506	0.000175308219074854	0.000171194047271284	0.000167245402971528	0.000163452576343648	0.000159806602702206	0.000156299192334952	0.000152922668122724	0.000149669909947026	0.000146534305052182	0.000143509703618205	0.000140590378929994	0.000137770991585295	0.000135046557279361	0.000132412417754413	0.000129864214553299	0.000127397865271384	0.000125009542031762	0.000122695651943006	0.000120452819329486	0.000118277869555983	0.000116167814270041	0.000114119837932081	0.000112131285493255	0.000110199651117582	0.000108322567837216	0.000106497798063154	0.00010472322485644	0.0105001295099186
0.01	180	0.941655341519861	0.010376028420976	0.00484941732119237	0.00319876376556749	0.00238952630250389	0.00190698984019233	0.00158602595735191	0.00135693833092554	0.00118513749541405	0.00105148412146405	0.0009445207318306	0.000856965744258864	0.000783968335328789	0.000722171508453884	0.000669177760368789	0.00062322891203026	0.000583006186642976	0.000547500928637978	0.000515928451464642	0.000487669106238098	0.00046222703549148	0.000439200713112986	0.000418261518577712	0.000399137899529722	0.0003816034925338	0.000365468093684873	0.000350570711873166	0.000336774164860443	0.000323960832568915	0.000312029288358495	0.000300891603512099	0.000290471172991746	0.000280700948497192	0.000271521992486035	0.00026288228711191	0.000254735747135526	0.000247041397180237	0.000239762682253675	0.00023286688701718	0.000226324644292508	0.000220109517208411	0.000214197642420366	0.000208567424239248	0.000203199271384125	0.000198075369588713	0.000193179484489159	0.000188496790183956	0.000184013719658482	0.000179717833873605	0.00017559770686959	0.000171642824633333	0.000167843495851971	0.000164190772946049	0.000160676382031211	0.000157292660652675	0.000154032502300061	0.000150889306859914	0.000147856936275947	0.000144929674789962	0.000142102193219862	0.000139369516804266	0.000136726996204817	0.00013417028131435	0.000131695297548973	0.000129298224365804	0.000126975475758018	0.00012472368251959	0.000122539676097322	0.000120420473866734	0.000118363265680599	0.000116365401577778	0.000114424380520561	0.000112537840074145	0.000110703546931656	0.000108919388205564	0.0119399311892797
0.01	210	0.940206737480347	0.0103637916363919	0.0048457109120964	0.00319760566939187	0.00238961588913544	0.0019078214113819	0.00158734908621905	0.00135861043320828	0.00118706955630088	0.00105361679418814	0.00094681244578021	0.000859386236144899	0.00078649488121052	0.000724786606582928	0.000671867641880874	0.000625982547937887	0.00058581460489926	0.000550356731814583	0.000518825468189488	0.000490602134177065	0.000465191648437724	0.000442193113886935	0.000421278425263738	0.000402176456366754	0.000384661199307801	0.000368542749192735	0.00035366036821638	0.000339877090170582	0.000327075480361372	0.000315154272143681	0.000304025675623931	0.000293613206809096	0.000283849923434776	0.000274676981242394	0.000266042444787118	0.000257900301893876	0.000250209642199462	0.000242933968761738	0.000236040618233013	0.000229500270144678	0.000223286529705935	0.000217375571586742	0.000211745834525212	0.000206377758496967	0.000201253557678194	0.000196357023643179	0.000191673354196675	0.000187189004031696	0.000182891554026288	0.000178769596528516	0.000174812634382904	0.000171010991824927	0.000167355735640196	0.000163838605235944	0.000160451950474316	0.000157188676274234	0.000154042193144188	0.000151006372911433	0.000148075509026402	0.000145244280896462	0.000142507721783369	0.000139861189851431	0.000137300342013646	0.000134821110267858	0.000132419680242912	0.000130092471728238	0.000127836120964675	0.000125647464524592	0.000123523524607982	0.000121461495616648	0.000119458731878574	0.0001175127364057	0.000115621150589496	0.000113781744740526	0.00011199240939419	0.0131987533674033
0.01	240	0.938953486838063	0.0103527683919817	0.00484206530841924	0.00319616464757255	0.00238925494766606	0.00190810341225123	0.00158805759113279	0.00135962222952601	0.00118830773432022	0.00105503008474095	0.000948364940827062	0.000861051797595103	0.000788253884465795	0.000726623938122839	0.000673771412367685	0.000627943234249417	0.000587824460115405	0.000552409368564377	0.000520915557569612	0.000492725183767639	0.000467343835699685	0.00044437115913698	0.000423479493443568	0.000404398080106949	0.000386901217974245	0.000370799260080656	0.000355931687102351	0.000342161719140255	0.000329372081361079	0.0003174616450764	0.000306342740077126	0.000295938986720867	0.000286183534140894	0.000277017618482867	0.000268389375314926	0.000260252855423415	0.000252567204467313	0.000245295975516591	0.0002384065500175	0.00023186964773847	0.000225658910136484	0.000219750544623865	0.000214123019591228	0.000208756801932664	0.000203634130317654	0.000198738818657507	0.000194056085169869	0.000189572403239024	0.000185275370892968	0.000181153596242156	0.000177196596645723	0.000173394709725661	0.000169739014635684	0.000166221262225763	0.000162833812963004	0.000159569581606789	0.000156421987811295	0.000153384911912746	0.000150452655290567	0.000147619904749985	0.00014488170046012	0.000142233407046222	0.000139670687469007	0.00013718947939334	0.000134785973765594	0.000132456595367536	0.000130197985133806	0.000128006984052464	0.000125880618481622	0.000123816086743611	0.000121810746863682	0.000119862105346091	0.000117967806880226	0.000116125624898156	0.000114333452887583	0.0143159969964992
0.01	270	0.937849284165149	0.0103427625562675	0.00483855792985255	0.00319459943000822	0.00238864161694952	0.00190805706390962	0.00158838767431402	0.00136022028232596	0.0011891060625987	0.00105598356765524	0.000949441979836707	0.000862229393791658	0.00078951477166489	0.000727954820117116	0.0006751618301305	0.00062938481075836	0.000589310381065911	0.000553934015683488	0.000522474243662363	0.000494313957381864	0.000468959334535612	0.000446010498285521	0.000425140178967331	0.00040607794136005	0.000388598353982195	0.00037251199661481	0.000357658541981998	0.000343901373939137	0.000331123358150665	0.000319223487161735	0.000308114195932241	0.000297719196506674	0.000287971718320179	0.000278813068149475	0.000270191443946355	0.000262060951799148	0.00025438078657003	0.000247114545252725	0.000240229648629353	0.000233696851800191	0.00022748982805032	0.000221584813539843	0.000215960302691109	0.000210596786028971	0.000205476523725601	0.00020058334929729	0.000195902498879574	0.000191420462261616	0.000187124852522591	0.000183004291605782	0.00017904830960791	0.000175247255898681	0.000171592220483241	0.000168074964253973	0.000164687856981538	0.000161423822060747	0.00015827628716869	0.000155239140108954	0.000152306689217174	0.0001494736277875	0.000146735002051868	0.000144086182301995	0.000141522836806018	0.000139040908200161	0.000136636592096839	0.000134306317657429	0.000132046729935831	0.000129854673793561	0.000127727179238923	0.000125661448033165	0.000123654841447607	0.000121704869048833	0.000119809178424357	0.000117965545742837	0.000116171867085457	0.0153197439209549
0.01	300	0.936862540190269	0.010333614265851	0.00483521548471688	0.00319299228777692	0.00238788518938871	0.00190780756339493	0.00158847492333347	0.00136054742536973	0.00118961265530415	0.00105662932519757	0.000950198692875937	0.000863076531942175	0.000790436923149951	0.000728940117595833	0.000676200939143223	0.000630470255411852	0.000590436080375123	0.000555094956182667	0.000523666242863152	0.000495533489389244	0.000470203399190128	0.000447276521401752	0.000426425935197261	0.000407381493785386	0.000389918006260537	0.000373846254670185	0.000359006083040958	0.000345261021284959	0.000332494060367838	0.00032060430095171	0.000309504271779448	0.000299117766648815	0.000289378086592906	0.000280226601362177	0.000271611564519714	0.00026348713145441	0.000255812540886358	0.00024855142895952	0.000241671251514308	0.000235142795140031	0.000228939761484859	0.000223038412326404	0.000217417265282793	0.000212056831934704	0.00020693939161065	0.000202048795294507	0.000197370295082933	0.00019289039537973	0.000188596722670575	0.000184477911220782	0.000180523502471663	0.000176723856255667	0.000173070072243653	0.000169553920269627	0.00016616777839118	0.000162904577691747	0.000159757752993595	0.000156721198748988	0.000153789229486945	0.000150956544281433	0.000148218194760186	0.000145569556262326	0.000143006301778548	0.000140524378374529	0.000138119985813701	0.000135789557159649	0.000133529741130456	0.000131337386039765	0.000129209525142171	0.000127143363263027	0.000125136264561454	0.000123185741333298	0.000121289443743788	0.000119445150398967	0.000117650759688726	0.0162306063808867
